source_file,source_path,source_index,sequence_index,condition,dataset_label,replicate,Pt,T_s,Vf_V_vs_Ref,Im_A,Vu_V,Sig_V,Ach_V,IERange,Over,Temp_deg_C,step_duration_s,global_time_s,global_time_min,step_variable_name,step_variable_value,step_label
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,54,54,-0.50006,-0.000113972,0.0,-0.500071,0.0,9,...........,1483.58,300.0,54.0,0.9,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,55,55,-0.50006,-0.000113905,0.0,-0.500071,0.0,9,...........,1483.58,300.0,55.0,0.9166666666666666,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,56,56,-0.50016,-0.000114038,0.0,-0.500071,0.0,9,...........,1483.49,300.0,56.0,0.9333333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,57,57,-0.50016,-0.000114238,0.0,-0.500071,0.0,9,...........,1483.49,300.0,57.0,0.95,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,58,58,-0.50006,-0.000114338,0.0,-0.500071,0.0,9,...........,1483.49,300.0,58.0,0.9666666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,59,59,-0.50006,-0.000114138,0.0,-0.500071,0.0,9,...........,1483.49,300.0,59.0,0.9833333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,60,60,-0.50016,-0.000114172,0.0,-0.500071,0.0,9,...........,1483.49,300.0,60.0,1.0,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,61,61,-0.50006,-0.000114372,0.0,-0.500071,0.0,9,...........,1483.49,300.0,61.0,1.0166666666666666,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,62,62,-0.50006,-0.000114538,0.0,-0.500071,0.0,9,...........,1483.49,300.0,62.0,1.0333333333333334,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,63,63,-0.49996,-0.000114238,0.0,-0.500071,0.0,9,...........,1483.58,300.0,63.0,1.05,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,64,64,-0.50006,-0.000114338,0.0,-0.500071,0.0,9,...........,1483.58,300.0,64.0,1.0666666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,65,65,-0.50006,-0.000114472,0.0,-0.500071,0.0,9,...........,1483.49,300.0,65.0,1.0833333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,66,66,-0.50016,-0.000114638,0.0,-0.500071,0.0,9,...........,1483.49,300.0,66.0,1.1,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,67,67,-0.49996,-0.000114038,0.0,-0.500071,0.0,9,...........,1483.49,300.0,67.0,1.1166666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,68,68,-0.49996,-0.000114438,0.0,-0.500071,0.0,9,...........,1483.58,300.0,68.0,1.1333333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,69,69,-0.50016,-0.000114338,0.0,-0.500071,0.0,9,...........,1483.58,300.0,69.0,1.15,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,70,70,-0.50006,-0.000114338,0.0,-0.500071,0.0,9,...........,1483.58,300.0,70.0,1.1666666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,71,71,-0.50006,-0.000114405,0.0,-0.500071,0.0,9,...........,1483.58,300.0,71.0,1.1833333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,72,72,-0.50016,-0.000114472,0.0,-0.500071,0.0,9,...........,1483.58,300.0,72.0,1.2,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,73,73,-0.50006,-0.000114405,0.0,-0.500071,0.0,9,...........,1483.58,300.0,73.0,1.2166666666666666,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,74,74,-0.50016,-0.000114505,0.0,-0.500071,0.0,9,...........,1483.58,300.0,74.0,1.2333333333333334,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,75,75,-0.50006,-0.000114572,0.0,-0.500071,0.0,9,...........,1483.49,300.0,75.0,1.25,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,76,76,-0.50006,-0.000114472,0.0,-0.500071,0.0,9,...........,1483.58,300.0,76.0,1.2666666666666666,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,77,77,-0.50006,-0.000114572,0.0,-0.500071,0.0,9,...........,1483.49,300.0,77.0,1.2833333333333334,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,78,78,-0.49996,-0.000114405,0.0,-0.500071,0.0,9,...........,1483.58,300.0,78.0,1.3,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,79,79,-0.50006,-0.000114372,0.0,-0.500071,0.0,9,...........,1483.58,300.0,79.0,1.3166666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,80,80,-0.50006,-0.000114672,0.0,-0.500071,0.0,9,...........,1483.49,300.0,80.0,1.3333333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,81,81,-0.50006,-0.000114505,0.0,-0.500071,0.0,9,...........,1483.49,300.0,81.0,1.35,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,82,82,-0.50006,-0.000114572,0.0,-0.500071,0.0,9,...........,1483.58,300.0,82.0,1.3666666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,83,83,-0.50006,-0.000114438,0.0,-0.500071,0.0,9,...........,1483.49,300.0,83.0,1.3833333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,84,84,-0.50016,-0.000114572,0.0,-0.500071,0.0,9,...........,1483.58,300.0,84.0,1.4,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,85,85,-0.50016,-0.000114505,0.0,-0.500071,0.0,9,...........,1483.49,300.0,85.0,1.4166666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,86,86,-0.49996,-0.000114172,0.0,-0.500071,0.0,9,...........,1483.49,300.0,86.0,1.4333333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,87,87,-0.50016,-0.000114405,0.0,-0.500071,0.0,9,...........,1483.49,300.0,87.0,1.45,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,88,88,-0.50016,-0.000114272,0.0,-0.500071,0.0,9,...........,1483.49,300.0,88.0,1.4666666666666666,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,89,89,-0.50016,-0.000114305,0.0,-0.500071,0.0,9,...........,1483.49,300.0,89.0,1.4833333333333334,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,90,90,-0.50006,-0.000114338,0.0,-0.500071,0.0,9,...........,1483.49,300.0,90.0,1.5,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,91,91,-0.50006,-0.000114538,0.0,-0.500071,0.0,9,...........,1483.58,300.0,91.0,1.5166666666666666,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,92,92,-0.50006,-0.000114505,0.0,-0.500071,0.0,9,...........,1483.49,300.0,92.0,1.5333333333333334,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,93,93,-0.49996,-0.000114538,0.0,-0.500071,0.0,9,...........,1483.58,300.0,93.0,1.55,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,94,94,-0.50006,-0.000114605,0.0,-0.500071,0.0,9,...........,1483.49,300.0,94.0,1.5666666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,95,95,-0.50006,-0.000114505,0.0,-0.500071,0.0,9,...........,1483.49,300.0,95.0,1.5833333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,96,96,-0.50006,-0.000114705,0.0,-0.500071,0.0,9,...........,1483.58,300.0,96.0,1.6,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,97,97,-0.50006,-0.000114538,0.0,-0.500071,0.0,9,...........,1483.58,300.0,97.0,1.6166666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,98,98,-0.49996,-0.000114272,0.0,-0.500071,0.0,9,...........,1483.49,300.0,98.0,1.6333333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,99,99,-0.50016,-0.000114272,0.0,-0.500071,0.0,9,...........,1483.58,300.0,99.0,1.65,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,100,100,-0.50016,-0.000114338,0.0,-0.500071,0.0,9,...........,1483.58,300.0,100.0,1.6666666666666667,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,101,101,-0.50016,-0.000114372,0.0,-0.500071,0.0,9,...........,1483.58,300.0,101.0,1.6833333333333333,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,102,102,-0.50016,-0.000114438,0.0,-0.500071,0.0,9,...........,1483.58,300.0,102.0,1.7,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,103,103,-0.49996,-0.000114405,0.0,-0.500071,0.0,9,...........,1483.58,300.0,103.0,1.7166666666666666,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,104,104,-0.50006,-0.000114572,0.0,-0.500071,0.0,9,...........,1483.58,300.0,104.0,1.7333333333333334,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,105,105,-0.49996,-0.000114272,0.0,-0.500071,0.0,9,...........,1483.49,300.0,105.0,1.75,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,106,106,-0.50006,-0.000114272,0.0,-0.500071,0.0,9,...........,1483.58,300.0,106.0,1.7666666666666666,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,107,107,-0.50006,-0.000114605,0.0,-0.500071,0.0,9,...........,1483.58,300.0,107.0,1.7833333333333334,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_001_PBSNO3-layers--rpm_1600CHRONOA_B_13.DTA,1,1,Sequential condition,Sequential condition,1,108,108,-0.50006,-0.000114338,0.0,-0.500071,0.0,9,...........,1483.58,300.0,108.0,1.8,Vf_V_vs_Ref,-0.5000822657807309,-0.5001
